Date,Streamflow(CMS),Baseflow(CMS)
2011-7-31,69.34,57.694
2011-8-1,93.42,58.477
2011-8-2,45.71,45.71
2011-8-3,34.93,34.93
2011-8-4,57.44,35.615
2011-8-5,30.05,29.488
2011-8-6,23.02,23.02
2011-8-7,19.53,19.085
2011-8-8,94.45,34.554
2011-8-9,49.94,33.584
2011-8-10,36.59,29.782
2011-8-11,23.52,23.52
2011-8-12,46.3,25.806
2011-8-13,124.78,46.021
2011-8-14,69.12,45.354
2011-8-15,87.2,49.264
2011-8-16,105.66,56.13
2011-8-17,519.98,159.596
2011-8-18,285.0,168.124
2011-8-19,86.97,86.97
2011-8-20,52.79,52.79
2011-8-21,37.35,37.35
2011-8-22,29.52,29.52
2011-8-23,25.08,24.483
2011-8-24,20.97,20.346
2011-8-25,17.39,16.899
2011-8-26,16.05,14.421
2011-8-27,15.31,12.692
2011-8-28,13.31,11.131
2011-8-29,11.77,9.785
2011-8-30,10.04,8.529
2011-8-31,10.0,7.733
2011-9-1,9.64,7.306
2011-9-2,8.98,6.881
2011-9-3,8.66,6.516
2011-9-4,8.18,6.167
2011-9-5,7.7,5.829
2011-9-6,8.93,5.798
2011-9-7,7.76,5.571
2011-9-8,7.72,5.399
2011-9-9,9.57,5.597
2011-9-10,8.83,5.612
2011-9-11,109.28,23.163
2011-9-12,55.19,26.48
2011-9-13,21.64,21.64
2011-9-14,15.63,15.63
2011-9-15,13.2,13.2
2011-9-16,11.89,11.675
2011-9-17,10.93,10.398
2011-9-18,31.04,12.981
2011-9-19,14.16,11.912
2011-9-20,11.54,10.677
2011-9-21,10.53,9.603
2011-9-22,9.5,8.642
2011-9-23,8.97,7.85
2011-9-24,8.53,7.198
2011-9-25,8.04,6.638
2011-9-26,7.69,6.17
2011-9-27,7.44,5.786
2011-9-28,7.41,5.501
2011-9-29,9.8,5.711
2011-9-30,11.16,6.102
2011-10-1,8.4,5.904
2011-10-2,7.54,5.61
2011-10-3,7.14,5.326
2011-10-4,6.86,5.071
2011-10-5,7.14,4.934
2011-10-6,7.49,4.896
2011-10-7,6.85,4.756
2011-10-8,6.17,4.536
2011-10-9,5.93,4.334
2011-10-10,5.79,4.163
2011-10-11,5.6,4.005
2011-10-12,5.52,3.876
2011-10-13,5.29,3.742
2011-10-14,5.42,3.667
2011-10-15,6.27,3.761
2011-10-16,9.08,4.32
2011-10-17,7.41,4.435
2011-10-18,6.06,4.283
2011-10-19,5.41,4.059
2011-10-20,5.21,3.861
2011-10-21,4.97,3.675
2011-10-22,6.94,3.884
2011-10-23,6.22,3.91
2011-10-24,5.6,3.821
2011-10-25,5.39,3.72
2011-10-26,5.17,3.608
2011-10-27,4.88,3.476
2011-10-28,4.38,3.292
2011-10-29,4.53,3.185
2011-10-30,4.97,3.184
2011-10-31,4.86,3.164
2011-11-1,4.59,3.102
2011-11-2,4.38,3.02
2011-11-3,4.58,2.996
2011-11-4,4.65,2.991
2011-11-5,4.38,2.94
2011-11-6,4.57,2.936
2011-11-7,4.67,2.95
2011-11-8,4.67,2.961
2011-11-9,4.77,2.986
2011-11-10,5.13,3.067
2011-11-11,4.67,3.046
2011-11-12,4.53,3.006
2011-11-13,4.38,2.951
2011-11-14,4.24,2.886
2011-11-15,4.09,2.813
2011-11-16,4.09,2.76
2011-11-17,4.09,2.721
2011-11-18,4.89,2.832
2011-11-19,6.53,3.2
2011-11-20,5.45,3.279
2011-11-21,4.85,3.231
2011-11-22,4.67,3.165
2011-11-23,4.67,3.117
2011-11-24,4.67,3.082
2011-11-25,4.67,3.057
2011-11-26,4.67,3.038
2011-11-27,4.5,2.995
2011-11-28,4.2,2.911
2011-11-29,4.09,2.831
2011-11-30,20.78,5.687
2011-12-1,19.32,6.57
2011-12-2,9.16,6.476
2011-12-3,10.6,6.517
2011-12-4,9.43,6.453
2011-12-5,7.62,6.245
2011-12-6,6.81,5.996
2011-12-7,6.44,5.748
2011-12-8,6.26,5.518
2011-12-9,5.93,5.29
2011-12-10,5.93,5.092
2011-12-11,5.85,4.914
2011-12-12,5.6,4.738
2011-12-13,5.43,4.571
2011-12-14,5.29,4.414
2011-12-15,4.97,4.251
2011-12-16,4.83,4.098
2011-12-17,4.48,3.935
2011-12-18,4.38,3.785
2011-12-19,4.22,3.642
2011-12-20,4.09,3.507
2011-12-21,4.09,3.389
2011-12-22,4.09,3.287
2011-12-23,3.77,3.171
2011-12-24,3.72,3.067
2011-12-25,4.0,3.0
2011-12-26,3.73,2.919
2011-12-27,3.69,2.845
2011-12-28,3.87,2.796
2011-12-29,3.55,2.727
2011-12-30,3.58,2.669
2011-12-31,3.34,2.599
2012-1-1,3.7,2.568
2012-1-2,3.7,2.542
2012-1-3,3.7,2.519
2012-1-4,3.7,2.499
2012-1-5,3.6,2.473
2012-1-6,3.79,2.467
2012-1-7,3.48,2.435
2012-1-8,3.49,2.408
2012-1-9,3.84,2.415
2012-1-10,3.97,2.432
2012-1-11,3.62,2.417
2012-1-12,3.36,2.382
2012-1-13,3.62,2.373
2012-1-14,3.38,2.345
2012-1-15,3.27,2.312
2012-1-16,3.41,2.295
2012-1-17,3.23,2.265
2012-1-18,3.23,2.239
2012-1-19,3.23,2.216
2012-1-20,3.23,2.196
2012-1-21,3.23,2.179
2012-1-22,3.23,2.164
2012-1-23,2.91,2.124
2012-1-24,2.92,2.09
2012-1-25,3.12,2.078
2012-1-26,2.91,2.049
2012-1-27,3.36,2.062
2012-1-28,3.12,2.053
2012-1-29,2.9,2.027
2012-1-30,2.89,2.004
2012-1-31,2.94,1.988
2012-2-1,2.9,1.971
2012-2-2,2.92,1.957
2012-2-3,4.3,2.062
2012-2-4,3.94,2.123
2012-2-5,3.05,2.1
2012-2-6,2.88,2.066
2012-2-7,2.79,2.029
2012-2-8,2.74,1.993
2012-2-9,2.61,1.95
2012-2-10,2.65,1.916
2012-2-11,2.49,1.873
2012-2-12,2.59,1.845
2012-2-13,2.58,1.819
2012-2-14,2.58,1.797
2012-2-15,2.58,1.778
2012-2-16,2.45,1.75
2012-2-17,2.39,1.721
2012-2-18,2.3,1.688
2012-2-19,2.2,1.651
2012-2-20,2.2,1.619
2012-2-21,2.2,1.591
2012-2-22,2.2,1.567
2012-2-23,2.2,1.546
2012-2-24,2.2,1.528
2012-2-25,2.2,1.512
2012-2-26,2.2,1.498
2012-2-27,2.2,1.486
2012-2-28,2.2,1.476
2012-2-29,2.2,1.467
2012-3-1,2.2,1.453
2012-3-2,2.2,1.442
2012-3-3,2.2,1.434
2012-3-4,2.2,1.428
2012-3-5,2.26,1.432
2012-3-6,4.24,1.739
2012-3-7,4.56,2.022
2012-3-8,3.68,2.102
2012-3-9,3.36,2.114
2012-3-10,3.12,2.086
2012-3-11,3.0,2.046
2012-3-12,2.84,1.991
2012-3-13,2.79,1.942
2012-3-14,2.66,1.885
2012-3-15,2.58,1.829
2012-3-16,2.45,1.766
2012-3-17,3.59,1.894
2012-3-18,4.25,2.092
2012-3-19,3.64,2.149
2012-3-20,3.31,2.142
2012-3-21,3.04,2.095
2012-3-22,2.74,2.013
2012-3-23,4.04,2.15
2012-3-24,11.82,3.449
2012-3-25,7.76,3.813
2012-3-26,5.52,3.746
2012-3-27,4.5,3.538
2012-3-28,3.19,3.179
2012-3-29,3.0,2.877
2012-3-30,6.26,3.148
2012-3-31,6.62,3.409
2012-4-1,5.23,3.394
2012-4-2,4.78,3.314
2012-4-3,88.66,16.128
2012-4-4,44.92,19.155
2012-4-5,20.56,17.717
2012-4-6,10.46,10.46
2012-4-7,9.17,9.17
2012-4-8,8.0,8.0
2012-4-9,6.89,6.89
2012-4-10,6.61,6.252
2012-4-11,7.26,5.867
2012-4-12,6.12,5.399
2012-4-13,5.3,4.918
2012-4-14,4.9,4.491
2012-4-15,4.58,4.117
2012-4-16,4.11,3.76
2012-4-17,3.54,3.402
2012-4-18,3.46,3.117
2012-4-19,3.33,2.881
2012-4-20,3.07,2.661
2012-4-21,5.02,2.793
2012-4-22,15.14,4.447
2012-4-23,8.86,4.74
2012-4-24,6.36,4.579
2012-4-25,9.75,4.977
2012-4-26,23.72,7.424
2012-4-27,10.78,7.298
2012-4-28,7.34,6.674
2012-4-29,5.81,5.81
2012-4-30,4.86,4.86
2012-5-1,4.17,4.17
2012-5-2,3.31,3.31
2012-5-3,2.97,2.97
2012-5-4,2.7,2.672
2012-5-5,2.4,2.4
2012-5-6,2.39,2.191
2012-5-7,2.3,2.019
2012-5-8,2.2,1.872
2012-5-9,2.1,1.745
2012-5-10,2.02,1.637
2012-5-11,2.02,1.554
2012-5-12,2.02,1.491
2012-5-13,2.17,1.466
2012-5-14,4.02,1.731
2012-5-15,7.91,2.53
2012-5-16,5.58,2.78
2012-5-17,7.21,3.22
2012-5-18,5.71,3.324
2012-5-19,3.52,3.067
2012-5-20,3.52,2.872
2012-5-21,2.96,2.638
2012-5-22,2.57,2.4
2012-5-23,2.29,2.176
2012-5-24,2.2,1.992
2012-5-25,2.13,1.841
2012-5-26,2.02,1.71
2012-5-27,2.02,1.61
2012-5-28,2.07,1.542
2012-5-29,3.33,1.683
2012-5-30,2.86,1.718
2012-5-31,2.69,1.719
2012-6-1,2.26,1.617
2012-6-2,2.2,1.539
2012-6-3,2.2,1.49
2012-6-4,2.12,1.44
2012-6-5,2.02,1.385
2012-6-6,2.02,1.351
2012-6-7,2.02,1.329
2012-6-8,2.3,1.382
2012-6-9,2.21,1.394
2012-6-10,2.08,1.371
2012-6-11,2.04,1.347
2012-6-12,2.02,1.327
2012-6-13,2.02,1.314
2012-6-14,2.02,1.306
2012-6-15,2.02,1.301
2012-6-16,2.02,1.298
2012-6-17,2.02,1.296
2012-6-18,2.02,1.295
2012-6-19,1.9,1.265
2012-6-20,1.69,1.196
2012-6-21,1.69,1.153
2012-6-22,1.69,1.126
2012-6-23,1.69,1.109
2012-6-24,1.69,1.099
2012-6-25,1.69,1.092
2012-6-26,1.43,1.026
2012-6-27,0.73,0.73
2012-6-28,0.71,0.627
2012-6-29,2.39,0.965
2012-6-30,26.62,6.976
2012-7-1,22.21,9.683
2012-7-2,6.55,6.55
2012-7-3,2.81,2.81
2012-7-4,5.25,3.016
2012-7-5,5.67,3.245
2012-7-6,389.43,95.242
2012-7-7,136.22,92.227
2012-7-8,38.41,38.41
2012-7-9,21.38,21.38
2012-7-10,17.41,17.41
2012-7-11,16.06,14.743
2012-7-12,12.64,12.255
2012-7-13,13.81,10.977
2012-7-14,12.85,9.947
2012-7-15,167.04,46.208
2012-7-16,64.85,44.449
2012-7-17,30.14,30.14
2012-7-18,21.86,21.86
2012-7-19,125.71,43.773
2012-7-20,59.37,41.613
2012-7-21,28.37,28.37
2012-7-22,31.73,25.355
2012-7-23,45.05,26.655
2012-7-24,19.77,19.77
2012-7-25,13.25,13.25
2012-7-26,8.4,8.4
2012-7-27,5.11,5.11
2012-7-28,5.51,4.518
2012-7-29,5.13,4.056
2012-7-30,4.62,3.645
2012-7-31,2.95,2.95
2012-8-1,3.27,2.629
2012-8-2,3.04,2.373
2012-8-3,2.77,2.149
2012-8-4,2.48,1.939
2012-8-5,2.25,1.752
2012-8-6,2.05,1.587
2012-8-7,1.94,1.458
2012-8-8,1.79,1.341
2012-8-9,1.58,1.218
2012-8-10,1.83,1.2
2012-8-11,2.26,1.292
2012-8-12,4.3,1.838
2012-8-13,35.2,9.576
2012-8-14,9.59,8.29
2012-8-15,25.24,11.231
2012-8-16,43.96,17.553
2012-8-17,21.87,16.223
2012-8-18,19.16,14.742
2012-8-19,15.09,12.841
2012-8-20,19.86,12.792
2012-8-21,38.27,17.168
2012-8-22,91.99,32.765
2012-8-23,52.94,33.183
2012-8-24,28.73,27.65
2012-8-25,28.54,24.14
2012-8-26,18.83,18.83
2012-8-27,14.41,14.41
2012-8-28,11.72,11.72
2012-8-29,10.11,9.757
2012-8-30,233.5,61.996
2012-8-31,194.17,85.285
2012-9-1,62.95,62.95
2012-9-2,44.02,44.02
2012-9-3,26.83,26.83
2012-9-4,32.34,25.157
2012-9-5,215.15,55.862
2012-9-6,62.75,51.578
2012-9-7,35.92,35.92
2012-9-8,70.96,38.51
2012-9-9,36.75,34.42
2012-9-10,26.36,26.36
2012-9-11,19.59,19.59
2012-9-12,15.99,15.99
2012-9-13,13.96,13.96
2012-9-14,15.19,12.804
2012-9-15,14.0,11.755
2012-9-16,13.21,10.854
2012-9-17,105.43,26.302
2012-9-18,96.21,35.926
2012-9-19,40.35,33.17
2012-9-20,28.22,28.22
2012-9-21,19.19,19.19
2012-9-22,15.19,15.19
2012-9-23,12.89,12.89
2012-9-24,11.14,11.14
2012-9-25,9.68,9.68
2012-9-26,9.15,8.637
2012-9-27,8.25,7.721
2012-9-28,7.93,6.999
2012-9-29,7.7,6.434
2012-9-30,7.12,5.922
2012-10-1,6.6,5.459
2012-10-2,6.21,5.054
2012-10-3,5.72,4.674
2012-10-4,5.44,4.349
2012-10-5,5.18,4.067
2012-10-6,5.07,3.843
2012-10-7,4.73,3.62
2012-10-8,4.55,3.427
2012-10-9,4.25,3.234
2012-10-10,4.08,3.064
2012-10-11,5.57,3.201
2012-10-12,4.35,3.087
2012-10-13,3.88,2.922
2012-10-14,3.36,2.711
2012-10-15,3.05,2.504
2012-10-16,3.44,2.421
2012-10-17,3.27,2.331
2012-10-18,3.21,2.256
2012-10-19,3.05,2.173
2012-10-20,2.93,2.092
2012-10-21,2.83,2.015
2012-10-22,11.17,3.416
2012-10-23,14.72,5.054
2012-10-24,5.34,4.608
2012-10-25,4.03,4.03
2012-10-26,3.62,3.563
2012-10-27,9.0,4.162
2012-10-28,19.99,6.517
2012-10-29,7.67,6.078
2012-10-30,5.55,5.389
2012-10-31,4.86,4.767
2012-11-1,4.55,4.261
2012-11-2,4.3,3.849
2012-11-3,4.01,3.499
2012-11-4,4.01,3.245
2012-11-5,4.01,3.06
2012-11-6,4.57,3.023
2012-11-7,5.31,3.125
2012-11-8,4.67,3.088
2012-11-9,4.27,2.991
2012-11-10,4.13,2.896
2012-11-11,7.09,3.344
2012-11-12,11.81,4.494
2012-11-13,15.99,6.06
2012-11-14,15.13,7.049
2012-11-15,10.12,6.893
2012-11-16,8.42,6.483
2012-11-17,8.65,6.225
2012-11-18,8.91,6.082
2012-11-19,8.33,5.877
2012-11-20,8.16,5.698
2012-11-21,7.41,5.437
2012-11-22,7.16,5.204
2012-11-23,7.05,5.015
2012-11-24,6.79,4.832
2012-11-25,6.64,4.673
2012-11-26,6.44,4.523
2012-11-27,6.44,4.413
2012-11-28,6.44,4.333
2012-11-29,6.44,4.275
2012-11-30,6.4,4.226
2012-12-1,6.1,4.183
2012-12-2,6.1,4.146
2012-12-3,6.0,4.106
2012-12-4,7.32,4.183
2012-12-5,6.72,4.199
2012-12-6,6.06,4.157
2012-12-7,6.44,4.152
2012-12-8,5.88,4.101
2012-12-9,5.54,4.028
2012-12-10,4.94,3.913
2012-12-11,4.84,3.805
2012-12-12,4.84,3.711
2012-12-13,4.84,3.63
2012-12-14,4.84,3.56
2012-12-15,4.84,3.499
2012-12-16,4.84,3.446
2012-12-17,4.84,3.4
2012-12-18,4.84,3.36
2012-12-19,4.84,3.325
2012-12-20,4.84,3.295
2012-12-21,4.84,3.269
2012-12-22,4.84,3.246
2012-12-23,4.84,3.226
2012-12-24,4.84,3.209
2012-12-25,4.84,3.194
2012-12-26,4.84,3.181
2012-12-27,4.84,3.17
2012-12-28,4.84,3.16
2012-12-29,4.84,3.152
2012-12-30,4.84,3.145
2012-12-31,4.85,3.14
2013-1-21,5.16,3.161
2013-1-22,5.16,3.18
2013-1-23,5.16,3.196
2013-1-24,5.16,3.21
2013-1-25,5.16,3.222
2013-1-26,5.16,3.233
2013-1-27,5.16,3.242
2013-1-28,5.16,3.25
2013-1-29,5.16,3.257
2013-1-30,5.16,3.263
2013-1-31,5.45,3.293
2013-2-1,5.94,3.36
2013-2-2,5.94,3.418
2013-2-3,5.94,3.469
2013-2-4,5.94,3.513
2013-2-5,5.94,3.551
2013-2-6,5.94,3.584
2013-2-7,5.94,3.613
2013-2-8,5.94,3.638
2013-2-9,5.94,3.66
2013-2-10,5.94,3.679
2013-2-11,5.94,3.695
2013-2-12,5.94,3.709
2013-2-13,5.79,3.709
2013-2-14,5.65,3.697
2013-2-15,5.94,3.711
2013-2-16,5.76,3.708
2013-2-17,6.02,3.727
2013-2-18,6.03,3.744
2013-2-19,6.39,3.79
2013-2-20,6.03,3.799
2013-2-21,6.64,3.859
2013-2-22,6.79,3.923
2013-2-23,7.17,4.011
2013-2-24,7.9,4.149
2013-2-25,8.94,4.357
2013-2-26,15.44,5.087
2013-2-27,29.64,6.923
2013-2-28,5.67,5.67
2013-3-1,6.76,5.348
2013-3-2,6.8,5.109
2013-3-3,6.05,4.812
2013-3-4,5.67,4.528
2013-3-5,5.65,4.309
2013-3-6,5.41,4.106
2013-3-7,6.28,4.085
2013-3-8,7.18,4.207
2013-3-9,7.75,4.388
2013-3-10,6.37,4.313
2013-3-11,5.81,4.17
2013-3-12,5.46,4.008
2013-3-13,14.1,5.211
2013-3-14,13.62,6.052
2013-3-15,10.35,6.189
2013-3-16,8.62,6.028
2013-3-17,7.74,5.77
2013-3-18,16.43,6.908
2013-3-19,12.86,7.225
2013-3-20,10.74,7.141
2013-3-21,10.2,6.994
2013-3-22,9.94,6.842
2013-3-23,9.17,6.609
2013-3-24,8.31,6.299
2013-3-25,7.55,5.947
2013-3-26,6.83,5.569
2013-3-27,6.22,5.188
2013-3-28,5.37,4.768
2013-3-29,4.1,4.1
2013-3-30,4.22,3.764
2013-3-31,4.22,3.509
2013-4-1,4.0,3.281
2013-4-2,3.92,3.096
2013-4-3,3.76,2.931
2013-4-4,3.66,2.79
2013-4-5,2.36,2.36
2013-4-6,4.07,2.419
2013-4-7,9.07,3.231
2013-4-8,6.2,3.408
2013-4-9,4.99,3.357
2013-4-10,4.81,3.29
2013-4-11,3.66,3.063
2013-4-12,3.62,2.884
2013-4-13,3.46,2.723
2013-4-14,3.17,2.557
2013-4-15,3.1,2.42
2013-4-16,2.46,2.217
2013-4-17,2.41,2.055
2013-4-18,2.41,1.932
2013-4-19,2.33,1.826
2013-4-20,2.65,1.795
2013-4-21,3.59,1.916
2013-4-22,2.73,1.876
2013-4-23,2.58,1.822
2013-4-24,4.13,2.019
2013-4-25,3.43,2.061
2013-4-26,3.17,2.053
2013-4-27,2.63,1.964
2013-4-28,2.29,1.844
2013-4-29,2.64,1.807
2013-4-30,3.6,1.926
2013-5-1,2.51,1.849
2013-5-2,2.02,1.716
2013-5-3,1.87,1.591
2013-5-4,1.65,1.463
2013-5-5,1.41,1.329
2013-5-6,1.09,1.09
2013-5-7,0.69,0.69
2013-5-8,0.49,0.49
2013-5-9,0.53,0.454
2013-5-10,6.24,1.303
2013-5-11,7.42,2.129
2013-5-12,4.9,2.371
2013-5-13,3.77,2.381
2013-5-14,3.11,2.287
2013-5-15,2.94,2.19
2013-5-16,2.94,2.116
2013-5-17,2.75,2.031
2013-5-18,2.77,1.969
2013-5-19,20.63,4.663
2013-5-20,12.72,5.497
2013-5-21,7.71,5.362
2013-5-22,5.58,4.932
2013-5-23,4.71,4.472
2013-5-24,4.12,4.032
2013-5-25,3.88,3.661
2013-5-26,3.63,3.34
2013-5-27,7.91,3.753
2013-5-28,47.16,10.092
2013-5-29,18.31,10.482
2013-5-30,10.32,9.552
2013-5-31,6.04,6.04
2013-6-1,4.82,4.82
2013-6-2,4.5,4.094
2013-6-3,3.98,3.516
2013-6-4,3.35,3.003
2013-6-5,3.05,2.61
2013-6-6,2.84,2.314
2013-6-7,2.75,2.107
2013-6-8,2.57,1.934
2013-6-9,2.37,1.778
2013-6-10,2.23,1.647
2013-6-11,2.17,1.55
2013-6-12,2.41,1.547
2013-6-13,2.64,1.6
2013-6-14,1.83,1.44
2013-6-15,1.87,1.349
2013-6-16,1.82,1.28
2013-6-17,3.0,1.519
2013-6-18,21.48,6.092
2013-6-19,57.39,17.55
2013-6-20,14.93,14.56
2013-6-21,7.74,7.74
2013-6-22,5.45,5.45
2013-6-23,5.31,4.683
2013-6-24,4.71,4.059
2013-6-25,3.77,3.443
2013-6-26,12.59,5.169
2013-6-27,8.34,5.232
2013-6-28,25.85,9.463
2013-6-29,9.46,8.188
2013-6-30,6.83,6.761
2013-7-1,9.9,6.602
2013-7-2,6.53,5.696
2013-7-3,11.04,6.208
2013-7-4,5.32,5.16
2013-7-5,10.41,5.722
2013-7-6,6.43,5.121
2013-7-7,4.7,4.331
2013-7-8,8.35,4.71
2013-7-9,18.99,7.494
2013-7-10,8.49,6.723
2013-7-11,6.12,5.674
2013-7-12,5.86,4.955
2013-7-13,13.35,6.297
2013-7-14,33.67,12.001
2013-7-15,53.34,20.28
2013-7-16,32.91,20.573
2013-7-17,100.42,36.915
2013-7-18,78.42,41.879
2013-7-19,36.3,34.905
2013-7-20,24.43,24.43
2013-7-21,18.64,18.64
2013-7-22,81.69,31.221
2013-7-23,89.05,40.859
2013-7-24,144.16,60.083
2013-7-25,63.97,52.924
2013-7-26,35.15,35.15
2013-7-27,24.09,24.09
2013-7-28,20.2,19.916
2013-7-29,19.72,17.188
2013-7-30,16.12,14.618
2013-7-31,73.3,26.695
2013-8-1,39.82,26.242
2013-8-2,86.73,37.187
2013-8-3,142.68,57.43
2013-8-4,70.52,52.831
2013-8-5,44.8,43.796
2013-8-6,41.4,37.326
2013-8-7,38.97,32.694
2013-8-8,24.66,24.66
2013-8-9,16.78,16.78
2013-8-10,33.82,18.599
2013-8-11,39.03,20.985
2013-8-12,23.06,18.656
2013-8-13,17.4,15.844
2013-8-14,15.12,13.538
2013-8-15,13.96,11.816
2013-8-16,12.44,10.375
2013-8-17,10.36,8.975
2013-8-18,9.61,7.919
2013-8-19,9.26,7.174
2013-8-20,8.2,6.454
2013-8-21,7.1,5.74
2013-8-22,14.01,6.947
2013-8-23,67.63,20.536
2013-8-24,28.95,19.785
2013-8-25,15.5,15.5
2013-8-26,11.59,11.59
2013-8-27,10.68,9.812
2013-8-28,9.47,8.409
2013-8-29,29.21,12.256
2013-8-30,38.76,16.95
2013-8-31,16.35,14.524
2013-9-1,11.96,11.96
2013-9-2,10.22,10.22
2013-9-3,9.38,9.07
2013-9-4,9.01,8.169
2013-9-5,8.44,7.414
2013-9-6,7.78,6.75
2013-9-7,7.6,6.235
2013-9-8,7.12,5.777
2013-9-9,6.31,5.303
2013-9-10,6.27,4.951
2013-9-11,26.67,8.257
2013-9-12,13.64,8.386
2013-9-13,19.15,9.442
2013-9-14,160.04,34.811
2013-9-15,68.36,37.25
2013-9-16,27.18,27.18
2013-9-17,16.79,16.79
2013-9-18,13.0,13.0
2013-9-19,10.71,10.71
2013-9-20,9.4,9.4
2013-9-21,8.61,8.339
2013-9-22,8.01,7.462
2013-9-23,8.72,6.949
2013-9-24,7.08,6.289
2013-9-25,7.03,5.801
2013-9-26,6.78,5.402
2013-9-27,6.26,5.021
2013-9-28,5.91,4.683
2013-9-29,11.24,5.368
2013-9-30,10.02,5.653
2013-10-1,7.05,5.342
2013-10-2,7.16,5.135
2013-10-3,6.19,4.815
2013-10-4,5.69,4.495
2013-10-5,5.56,4.239
2013-10-6,5.37,4.02
2013-10-7,5.03,3.802
2013-10-8,5.46,3.718
2013-10-9,6.41,3.823
2013-10-10,5.13,3.676
2013-10-11,4.06,3.382
2013-10-12,4.13,3.18
2013-10-13,4.08,3.025
2013-10-14,4.48,2.982
2013-10-15,4.46,2.947
2013-10-16,4.3,2.894
2013-10-17,4.3,2.855
2013-10-18,4.3,2.827
2013-10-19,4.3,2.807
2013-10-20,4.2,2.775
2013-10-21,4.08,2.73
2013-10-22,4.08,2.698
2013-10-23,4.08,2.674
2013-10-24,4.08,2.657
2013-10-25,3.99,2.629
2013-10-26,3.86,2.586
2013-10-27,3.86,2.554
2013-10-28,3.76,2.514
2013-10-29,3.65,2.465
2013-10-30,3.65,2.43
2013-10-31,3.65,2.404
2013-11-1,3.65,2.385
2013-11-2,3.65,2.372
2013-11-3,3.78,2.385
2013-11-4,4.08,2.447
2013-11-5,4.08,2.492
2013-11-6,4.08,2.525
2013-11-7,3.95,2.526
2013-11-8,3.86,2.511
2013-11-9,3.86,2.5
2013-11-10,3.86,2.492
2013-11-11,3.86,2.486
2013-11-12,3.86,2.482
2013-11-13,4.16,2.531
2013-11-14,4.54,2.633
2013-11-15,4.54,2.707
2013-11-16,4.54,2.761
2013-11-17,4.54,2.8
2013-11-18,4.54,2.829
2013-11-19,4.54,2.85
2013-11-20,4.54,2.865
2013-11-21,4.54,2.876
2013-11-22,4.54,2.884
2013-11-23,4.54,2.89
2013-11-24,4.54,2.894
2013-11-25,8.3,3.554
2013-11-26,8.5,4.069
2013-11-27,6.72,4.132
2013-11-28,6.72,4.178
2013-11-29,6.18,4.117
2013-11-30,5.6,3.972
2013-12-1,5.29,3.894
2013-12-2,5.26,3.824
2013-12-3,5.03,3.744
2013-12-4,4.78,3.653
2013-12-5,4.78,3.574
2013-12-6,4.39,3.473
2013-12-7,3.98,3.351
2013-12-8,4.08,3.253
2013-12-9,4.62,3.214
2013-12-10,7.19,3.397
2013-12-11,6.15,3.468
2013-12-12,5.54,3.478
2013-12-13,5.29,3.466
2013-12-14,5.02,3.433
2013-12-15,4.78,3.384
2013-12-16,4.78,3.341
2013-12-17,4.74,3.3
2013-12-18,4.3,3.228
2013-12-19,4.08,3.146
2013-12-20,4.08,3.075
2013-12-21,4.08,3.014
2013-12-22,4.08,2.961
2013-12-23,4.08,2.915
2013-12-24,4.08,2.875
2013-12-25,4.08,2.84
2013-12-26,4.08,2.81
2013-12-27,4.08,2.784
2013-12-28,4.08,2.761
2013-12-29,4.08,2.741
2013-12-30,4.08,2.724
2013-12-31,4.03,2.705
2014-1-1,3.68,2.659
2014-1-2,3.65,2.616
2014-1-3,3.65,2.579
2014-1-4,3.65,2.547
2014-1-5,3.65,2.519
2014-1-6,3.65,2.495
2014-1-7,3.65,2.474
2014-1-8,3.65,2.456
2014-1-9,3.65,2.44
2014-1-10,3.65,2.426
2014-1-11,3.65,2.414
2014-1-12,3.65,2.404
2014-1-13,3.65,2.395
2014-1-14,3.65,2.387
2014-1-15,3.65,2.38
2014-1-16,3.65,2.374
2014-1-17,3.65,2.369
2014-1-18,3.65,2.365
2014-1-19,3.65,2.361
2014-1-20,3.65,2.358
2014-1-21,3.65,2.355
2014-1-22,3.65,2.352
2014-1-23,3.65,2.35
2014-1-24,3.65,2.348
2014-1-25,3.65,2.346
2014-1-26,3.65,2.345
2014-1-27,3.65,2.344
2014-1-28,3.65,2.343
2014-1-29,3.65,2.342
2014-1-30,3.65,2.341
2014-1-31,3.65,2.34
2014-2-1,4.41,2.404
2014-2-2,12.11,3.111
2014-2-3,8.32,3.404
2014-2-4,7.04,3.55
2014-2-5,7.04,3.676
2014-2-6,7.04,3.786
2014-2-7,7.04,3.881
2014-2-8,6.24,3.896
2014-2-9,5.85,3.876
2014-2-10,5.85,3.859
2014-2-11,5.85,3.844
2014-2-12,5.61,3.81
2014-2-13,4.95,3.725
2014-2-14,4.15,3.584
2014-2-15,3.82,3.433
2014-2-16,3.65,3.288
2014-2-17,3.47,3.147
2014-2-18,3.45,3.023
2014-2-19,3.45,2.915
2014-2-20,3.45,2.822
2014-2-21,3.38,2.735
2014-2-22,3.25,2.648
2014-2-23,3.25,2.573
2014-2-24,3.25,2.508
2014-2-25,3.25,2.451
2014-2-26,3.25,2.402
2014-2-27,3.25,2.359
2014-2-28,3.25,2.322
2014-3-1,3.25,2.264
2014-3-2,3.25,2.22
2014-3-3,3.25,2.186
2014-3-4,3.25,2.161
2014-3-5,3.25,2.142
2014-3-6,3.25,2.127
2014-3-7,3.25,2.116
